"","Channel 1 Ave. (C)"
"00:19:23","21.522"
"00:19:24","21.514"
"00:19:25","21.522"
"00:19:26","21.518"
"00:19:27","21.518"
"00:19:28","21.522"
"00:19:29","21.522"
"00:19:30","21.526"
"00:19:31","21.522"
"00:19:32","21.511"
"00:19:33","21.522"
"00:19:34","21.515"
"00:19:35","21.526"
"00:19:36","21.526"
"00:19:37","21.526"
"00:19:38","21.519"
"00:19:39","21.522"
"00:19:40","21.526"
"00:19:41","21.530"
"00:19:42","21.526"
"00:19:43","21.526"
"00:19:44","21.511"
"00:19:45","21.511"
"00:19:46","21.511"
"00:19:47","21.515"
"00:19:48","21.526"
"00:19:49","21.523"
"00:19:50","21.519"
"00:19:51","21.519"
"00:19:52","21.523"
"00:19:53","21.515"
"00:19:54","21.523"
"00:19:55","21.519"
"00:19:56","21.526"
"00:19:57","21.523"
"00:19:58","21.523"
"00:19:59","21.527"
"00:20:00","21.530"
"00:20:01","21.523"
"00:20:02","21.527"
"00:20:03","21.531"
"00:20:04","21.527"
"00:20:05","21.527"
"00:20:06","21.527"
"00:20:07","21.524"
"00:20:08","21.524"
"00:20:09","21.524"
"00:20:10","21.527"
"00:20:11","21.527"
"00:20:12","21.527"
"00:20:13","21.531"
"00:20:14","21.528"
"00:20:15","21.539"
"00:20:16","21.539"
"00:20:17","21.539"
"00:20:18","21.543"
"00:20:19","21.543"
"00:20:20","21.550"
"00:20:21","21.543"
"00:20:22","21.543"
"00:20:23","21.536"
"00:20:24","21.543"
"00:20:25","21.525"
"00:20:26","21.536"
"00:20:27","21.536"
"00:20:28","21.533"
"00:20:29","21.536"
"00:20:30","21.544"
"00:20:31","21.536"
"00:20:32","21.540"
"00:20:33","21.537"
"00:20:34","21.541"
"00:20:35","21.533"
"00:20:36","21.548"
"00:20:37","21.541"
"00:20:38","21.541"
"00:20:39","21.541"
"00:20:40","21.530"
"00:20:41","21.526"
"00:20:42","21.545"
"00:20:43","21.526"
"00:20:44","21.534"
"00:20:45","21.530"
"00:20:46","21.530"
"00:20:47","21.534"
"00:20:48","21.534"
"00:20:49","21.527"
"00:20:50","21.523"
"00:20:51","21.523"
"00:20:52","21.523"
"00:20:53","21.524"
"00:20:54","21.520"
"00:20:55","21.520"
"00:20:56","21.520"
"00:20:57","21.520"
"00:20:58","21.517"
"00:20:59","21.520"
"00:21:00","21.524"
"00:21:01","21.528"
"00:21:02","21.532"
"00:21:03","21.532"
"00:21:04","21.524"
"00:21:05","21.528"
"00:21:06","21.528"
"00:21:07","21.532"
"00:21:08","21.539"
"00:21:09","21.532"
"00:21:10","21.528"
"00:21:11","21.529"
"00:21:12","21.532"
"00:21:13","21.529"
"00:21:14","21.532"
"00:21:15","21.525"
"00:21:16","21.529"
"00:21:17","21.525"
"00:21:18","21.522"
"00:21:19","21.518"
"00:21:20","21.518"
"00:21:21","21.522"
"00:21:22","21.522"
"00:21:23","21.519"
"00:21:24","21.530"
"00:21:25","21.526"
"00:21:26","21.530"
"00:21:27","21.523"
"00:21:28","21.519"
"00:21:29","21.519"
"00:21:30","21.519"
"00:21:31","21.504"
"00:21:32","21.512"
"00:21:33","21.505"
"00:21:34","21.512"
"00:21:35","21.523"
"00:21:36","21.523"
"00:21:37","21.509"
"00:21:38","21.527"
"00:21:39","21.520"
"00:21:40","21.524"
"00:21:41","21.527"
"00:21:42","21.516"
"00:21:43","21.524"
"00:21:44","21.524"
"00:21:45","21.535"
"00:21:46","21.528"
"00:21:47","21.517"
"00:21:48","21.524"
"00:21:49","21.528"
"00:21:50","21.528"
"00:21:51","21.521"
"00:21:52","21.524"
"00:21:53","21.528"
"00:21:54","21.532"
"00:21:55","21.525"
"00:21:56","21.528"
"00:21:57","21.528"
"00:21:58","21.529"
"00:21:59","21.529"
"00:22:00","21.521"
"00:22:01","21.529"
"00:22:02","21.529"
"00:22:03","21.525"
"00:22:04","21.522"
"00:22:05","21.525"
"00:22:06","21.525"
"00:22:07","21.529"
"00:22:08","21.522"
"00:22:09","21.526"
"00:22:10","21.526"
"00:22:11","21.533"
"00:22:12","21.530"
"00:22:13","21.526"
"00:22:14","21.523"
"00:22:15","21.523"
"00:22:16","21.515"
"00:22:17","21.515"
"00:22:18","21.519"
"00:22:19","21.519"
"00:22:20","21.508"
"00:22:21","21.523"
"00:22:22","21.527"
"00:22:23","21.527"
"00:22:24","21.545"
"00:22:25","21.534"
"00:22:26","21.538"
"00:22:27","21.538"
"00:22:28","21.531"
"00:22:29","21.527"
"00:22:30","21.527"
"00:22:31","21.524"
"00:22:32","21.524"
"00:22:33","21.528"
"00:22:34","21.535"
"00:22:35","21.517"
"00:22:36","21.521"
"00:22:37","21.528"
"00:22:38","21.517"
"00:22:39","21.525"
"00:22:40","21.525"
"00:22:41","21.532"
"00:22:42","21.517"
"00:22:43","21.529"
"00:22:44","21.529"
"00:22:45","21.521"
"00:22:46","21.522"
"00:22:47","21.529"
"00:22:48","21.511"
"00:22:49","21.507"
"00:22:50","21.525"
"00:22:51","21.529"
"00:22:52","21.526"
"00:22:53","21.522"
"00:22:54","21.522"
"00:22:55","21.533"
"00:22:56","21.530"
"00:22:57","21.534"
"00:22:58","21.522"
"00:22:59","21.530"
"00:23:00","21.526"
"00:23:01","21.523"
"00:23:02","21.523"
"00:23:03","21.527"
"00:23:04","21.530"
"00:23:05","21.512"
"00:23:06","21.519"
"00:23:07","21.520"
"00:23:08","21.516"
"00:23:09","21.520"
"00:23:10","21.520"
"00:23:11","21.513"
"00:23:12","21.516"
"00:23:13","21.531"
"00:23:14","21.520"
"00:23:15","21.520"
"00:23:16","21.524"
"00:23:17","21.521"
"00:23:18","21.528"
"00:23:19","21.517"
"00:23:20","21.517"
"00:23:21","21.517"
"00:23:22","21.510"
"00:23:23","21.517"
"00:23:24","21.514"
"00:23:25","21.514"
"00:23:26","21.518"
"00:23:27","21.510"
"00:23:28","21.510"
"00:23:29","21.518"
"00:23:30","21.510"
"00:23:31","21.507"
"00:23:32","21.514"
"00:23:33","21.514"
"00:23:34","21.525"
"00:23:35","21.515"
"00:23:36","21.515"
"00:23:37","21.515"
"00:23:38","21.522"
"00:23:39","21.515"
"00:23:40","21.515"
"00:23:41","21.508"
"00:23:42","21.519"
"00:23:43","21.508"
"00:23:44","21.519"
"00:23:45","21.519"
"00:23:46","21.519"
"00:23:47","21.519"
"00:23:48","21.516"
"00:23:49","21.516"
"00:23:50","21.520"
"00:23:51","21.523"
"00:23:52","21.531"
"00:23:53","21.535"
"00:23:54","21.516"
"00:23:55","21.524"
"00:23:56","21.516"
"00:23:57","21.524"
"00:23:58","21.524"
"00:23:59","21.517"
"00:24:00","21.524"
"00:24:01","21.524"
"00:24:02","21.521"
"00:24:03","21.532"
"00:24:04","21.532"
"00:24:05","21.532"
"00:24:06","21.532"
"00:24:07","21.525"
"00:24:08","21.521"
"00:24:09","21.514"
"00:24:10","21.518"
"00:24:11","21.518"
"00:24:12","21.521"
"00:24:13","21.511"
"00:24:14","21.522"
"00:24:15","21.518"
"00:24:16","21.522"
"00:24:17","21.526"
"00:24:18","21.515"
"00:24:19","21.526"
"00:24:20","21.511"
"00:24:21","21.515"
"00:24:22","21.508"
"00:24:23","21.519"
"00:24:24","21.515"
"00:24:25","21.515"
"00:24:26","21.515"
"00:24:27","21.526"
"00:24:28","21.519"
"00:24:29","21.523"
"00:24:30","21.527"
"00:24:31","21.531"
"00:24:32","21.520"
"00:24:33","21.520"
"00:24:34","21.520"
"00:24:35","21.527"
"00:24:36","21.520"
"00:24:37","21.520"
"00:24:38","21.531"
"00:24:39","21.528"
"00:24:40","21.528"
"00:24:41","21.532"
"00:24:42","21.521"
"00:24:43","21.528"
"00:24:44","21.536"
"00:24:45","21.536"
"00:24:46","21.536"
"00:24:47","21.532"
"00:24:48","21.521"
"00:24:49","21.525"
"00:24:50","21.518"
"00:24:51","21.521"
"00:24:52","21.529"
"00:24:53","21.522"
"00:24:54","21.522"
"00:24:55","21.522"
"00:24:56","21.515"
"00:24:57","21.522"
"00:24:58","21.511"
"00:24:59","21.518"
"00:25:00","21.515"
"00:25:01","21.522"
"00:25:02","21.522"
"00:25:03","21.519"
"00:25:04","21.530"
"00:25:05","21.526"
"00:25:06","21.530"
"00:25:07","21.537"
"00:25:08","21.538"
"00:25:09","21.523"
"00:25:10","21.523"
"00:25:11","21.527"
"00:25:12","21.520"
"00:25:13","21.520"
"00:25:14","21.520"
"00:25:15","21.516"
"00:25:16","21.531"
"00:25:17","21.524"
"00:25:18","21.527"
"00:25:19","21.513"
"00:25:20","21.513"
"00:25:21","21.509"
"00:25:22","21.517"
"00:25:23","21.520"
"00:25:24","21.528"
"00:25:25","21.524"
"00:25:26","21.524"
"00:25:27","21.525"
"00:25:28","21.517"
"00:25:29","21.521"
"00:25:30","21.525"
"00:25:31","21.517"
"00:25:32","21.525"
"00:25:33","21.529"
"00:25:34","21.525"
"00:25:35","21.525"
"00:25:36","21.518"
"00:25:37","21.525"
"00:25:38","21.522"
"00:25:39","21.518"
"00:25:40","21.529"
"00:25:41","21.526"
"00:25:42","21.522"
"00:25:43","21.522"
"00:25:44","21.518"
"00:25:45","21.522"
"00:25:46","21.515"
"00:25:47","21.522"
"00:25:48","21.519"
"00:25:49","21.530"
"00:25:50","21.526"
"00:25:51","21.537"
"00:25:52","21.523"
"00:25:53","21.523"
"00:25:54","21.530"
"00:25:55","21.542"
"00:25:56","21.520"
"00:25:57","21.512"
"00:25:58","21.520"
"00:25:59","21.516"
"00:26:00","21.524"
"00:26:01","21.516"
"00:26:02","21.520"
"00:26:03","21.524"
"00:26:04","21.524"
"00:26:05","21.516"
"00:26:06","21.517"
"00:26:07","21.509"
"00:26:08","21.506"
"00:26:09","21.513"
"00:26:10","21.520"
"00:26:11","21.521"
"00:26:12","21.513"
"00:26:13","21.524"
"00:26:14","21.521"
"00:26:15","21.521"
"00:26:16","21.525"
"00:26:17","21.528"
"00:26:18","21.517"
"00:26:19","21.525"
"00:26:20","21.517"
"00:26:21","21.510"
"00:26:22","21.510"
"00:26:23","21.514"
"00:26:24","21.529"
"00:26:25","21.529"
"00:26:26","21.525"
"00:26:27","21.532"
"00:26:28","21.521"
"00:26:29","21.529"
"00:26:30","21.529"
"00:26:31","21.532"
"00:26:32","21.529"
"00:26:33","21.536"
"00:26:34","21.540"
"00:26:35","21.536"
"00:26:36","21.536"
"00:26:37","21.544"
"00:26:38","21.544"
"00:26:39","21.540"
"00:26:40","21.540"
"00:26:41","21.544"
"00:26:42","21.533"
"00:26:43","21.540"
"00:26:44","21.529"
"00:26:45","21.537"
"00:26:46","21.537"
"00:26:47","21.541"
"00:26:48","21.537"
"00:26:49","21.541"
"00:26:50","21.533"
"00:26:51","21.533"
"00:26:52","21.533"
"00:26:53","21.541"
"00:26:54","21.548"
"00:26:55","21.537"
"00:26:56","21.537"
"00:26:57","21.534"
"00:26:58","21.537"
"00:26:59","21.545"
"00:27:00","21.534"
"00:27:01","21.530"
"00:27:02","21.538"
"00:27:03","21.538"
"00:27:04","21.530"
"00:27:05","21.541"
"00:27:06","21.538"
"00:27:07","21.542"
"00:27:08","21.542"
"00:27:09","21.534"
"00:27:10","21.542"
"00:27:11","21.538"
"00:27:12","21.538"
"00:27:13","21.534"
"00:27:14","21.531"
"00:27:15","21.535"
"00:27:16","21.539"
"00:27:17","21.531"
"00:27:18","21.528"
"00:27:19","21.539"
"00:27:20","21.532"
"00:27:21","21.543"
"00:27:22","21.539"
"00:27:23","21.536"
"00:27:24","21.528"
"00:27:25","21.543"
"00:27:26","21.536"
"00:27:27","21.528"
"00:27:28","21.540"
"00:27:29","21.540"
"00:27:30","21.540"
"00:27:31","21.533"
"00:27:32","21.536"
"00:27:33","21.537"
"00:27:34","21.533"
"00:27:35","21.541"
"00:27:36","21.533"
"00:27:37","21.541"
"00:27:38","21.533"
"00:27:39","21.534"
"00:27:40","21.548"
"00:27:41","21.534"
"00:27:42","21.530"
"00:27:43","21.545"
"00:27:44","21.534"
"00:27:45","21.531"
"00:27:46","21.531"
"00:27:47","21.527"
"00:27:48","21.527"
"00:27:49","21.520"
"00:27:50","21.520"
"00:27:51","21.542"
"00:27:52","21.532"
"00:27:53","21.532"
"00:27:54","21.539"
"00:27:55","21.536"
"00:27:56","21.532"
"00:27:57","21.525"
"00:27:58","21.521"
"00:27:59","21.521"
"00:28:00","21.525"
"00:28:01","21.525"
"00:28:02","21.529"
"00:28:03","21.529"
"00:28:04","21.529"
"00:28:05","21.526"
"00:28:06","21.533"
"00:28:07","21.530"
"00:28:08","21.530"
"00:28:09","21.526"
"00:28:10","21.523"
"00:28:11","21.526"
"00:28:12","21.508"
"00:28:13","21.527"
"00:28:14","21.527"
"00:28:15","21.520"
"00:28:16","21.531"
"00:28:17","21.538"
"00:28:18","21.535"
"00:28:19","21.539"
"00:28:20","21.531"
"00:28:21","21.539"
"00:28:22","21.539"
"00:28:23","21.543"
"00:28:24","21.543"
"00:28:25","21.543"
"00:28:26","21.536"
"00:28:27","21.529"
"00:28:28","21.536"
"00:28:29","21.529"
"00:28:30","21.533"
"00:28:31","21.533"
"00:28:32","21.548"
"00:28:33","21.537"
"00:28:34","21.533"
"00:28:35","21.537"
"00:28:36","21.548"
"00:28:37","21.548"
"00:28:38","21.541"
"00:28:39","21.545"
"00:28:40","21.545"
"00:28:41","21.545"
"00:28:42","21.545"
"00:28:43","21.553"
"00:28:44","21.553"
"00:28:45","21.560"
"00:28:46","21.553"
"00:28:47","21.557"
"00:28:48","21.546"
"00:28:49","21.546"
"00:28:50","21.542"
"00:28:51","21.542"
"00:28:52","21.550"
"00:28:53","21.543"
"00:28:54","21.546"
"00:28:55","21.539"
"00:28:56","21.547"
"00:28:57","21.543"
"00:28:58","21.539"
"00:28:59","21.539"
"00:29:00","21.543"
"00:29:01","21.543"
"00:29:02","21.533"
"00:29:03","21.540"
"00:29:04","21.533"
"00:29:05","21.536"
"00:29:06","21.533"
"00:29:07","21.540"
"00:29:08","21.540"
"00:29:09","21.544"
"00:29:10","21.559"
"00:29:11","21.552"
"00:29:12","21.552"
"00:29:13","21.552"
"00:29:14","21.552"
"00:29:15","21.552"
"00:29:16","21.538"
"00:29:17","21.549"
"00:29:18","21.538"
"00:29:19","21.545"
"00:29:20","21.549"
"00:29:21","21.556"
"00:29:22","21.556"
"00:29:23","21.538"
"00:29:24","21.538"
"00:29:25","21.542"
"00:29:26","21.549"
"00:29:27","21.549"
"00:29:28","21.553"
"00:29:29","21.546"
"00:29:30","21.535"
"00:29:31","21.535"
"00:29:32","21.550"
"00:29:33","21.535"
"00:29:34","21.554"
"00:29:35","21.543"
"00:29:36","21.547"
"00:29:37","21.539"
"00:29:38","21.539"
"00:29:39","21.536"
"00:29:40","21.543"
"00:29:41","21.540"
"00:29:42","21.536"
"00:29:43","21.540"
"00:29:44","21.540"
"00:29:45","21.536"
"00:29:46","21.544"
"00:29:47","21.547"
"00:29:48","21.547"
"00:29:49","21.544"
"00:29:50","21.555"
"00:29:51","21.555"
"00:29:52","21.559"
"00:29:53","21.559"
"00:29:54","21.555"
"00:29:55","21.559"
"00:29:56","21.544"
"00:29:57","21.537"
"00:29:58","21.530"
"00:29:59","21.534"
"00:30:00","21.545"
"00:30:01","21.545"
"00:30:02","21.545"
"00:30:03","21.549"
"00:30:04","21.541"
"00:30:05","21.534"
"00:30:06","21.542"
"00:30:07","21.542"
"00:30:08","21.545"
"00:30:09","21.542"
"00:30:10","21.545"
"00:30:11","21.538"
"00:30:12","21.549"
"00:30:13","21.538"
"00:30:14","21.542"
"00:30:15","21.549"
"00:30:16","21.535"
"00:30:17","21.546"
"00:30:18","21.542"
"00:30:19","21.542"
"00:30:20","21.543"
"00:30:21","21.550"
"00:30:22","21.539"
"00:30:23","21.550"
"00:30:24","21.554"
"00:30:25","21.550"
"00:30:26","21.539"
"00:30:27","21.547"
"00:30:28","21.554"
"00:30:29","21.543"
"00:30:30","21.547"
"00:30:31","21.554"
"00:30:32","21.554"
"00:30:33","21.554"
"00:30:34","21.551"
"00:30:35","21.558"
"00:30:36","21.555"
"00:30:37","21.555"
"00:30:38","21.562"
"00:30:39","21.551"
"00:30:40","21.548"
"00:30:41","21.551"
"00:30:42","21.555"
"00:30:43","21.555"
"00:30:44","21.555"
"00:30:45","21.551"
"00:30:46","21.552"
"00:30:47","21.552"
"00:30:48","21.555"
"00:30:49","21.559"
"00:30:50","21.548"
"00:30:51","21.556"
"00:30:52","21.563"
"00:30:53","21.559"
"00:30:54","21.556"
"00:30:55","21.548"
"00:30:56","21.552"
"00:30:57","21.563"
"00:30:58","21.552"
"00:30:59","21.563"
"00:31:00","21.549"
"00:31:01","21.545"
"00:31:02","21.552"
"00:31:03","21.552"
"00:31:04","21.549"
"00:31:05","21.564"
"00:31:06","21.564"
"00:31:07","21.564"
"00:31:08","21.556"
"00:31:09","21.564"
"00:31:10","21.556"
"00:31:11","21.564"
"00:31:12","21.549"
"00:31:13","21.549"
"00:31:14","21.564"
"00:31:15","21.546"
"00:31:16","21.542"
"00:31:17","21.542"
"00:31:18","21.557"
"00:31:19","21.550"
"00:31:20","21.553"
"00:31:21","21.546"
"00:31:22","21.550"
"00:31:23","21.553"
"00:31:24","21.561"
"00:31:25","21.546"
"00:31:26","21.554"
"00:31:27","21.550"
"00:31:28","21.554"
"00:31:29","21.550"
"00:31:30","21.561"
"00:31:31","21.565"
"00:31:32","21.557"
"00:31:33","21.550"
"00:31:34","21.547"
"00:31:35","21.543"
"00:31:36","21.561"
"00:31:37","21.543"
"00:31:38","21.558"
"00:31:39","21.554"
"00:31:40","21.565"
"00:31:41","21.554"
"00:31:42","21.558"
"00:31:43","21.558"
"00:31:44","21.569"
"00:31:45","21.562"
"00:31:46","21.562"
"00:31:47","21.562"
"00:31:48","21.554"
"00:31:49","21.551"
"00:31:50","21.551"
"00:31:51","21.547"
"00:31:52","21.551"
"00:31:53","21.547"
"00:31:54","21.551"
"00:31:55","21.551"
"00:31:56","21.551"
"00:31:57","21.551"
"00:31:58","21.566"
"00:31:59","21.570"
"00:32:00","21.566"
"00:32:01","21.559"
"00:32:02","21.555"
"00:32:03","21.544"
"00:32:04","21.544"
"00:32:05","21.548"
"00:32:06","21.551"
"00:32:07","21.559"
"00:32:08","21.559"
"00:32:09","21.555"
"00:32:10","21.544"
"00:32:11","21.544"
"00:32:12","21.552"
"00:32:13","21.552"
"00:32:14","21.548"
"00:32:15","21.544"
"00:32:16","21.544"
"00:32:17","21.559"
"00:32:18","21.552"
"00:32:19","21.559"
"00:32:20","21.559"
"00:32:21","21.567"
"00:32:22","21.563"
"00:32:23","21.559"
"00:32:24","21.563"
"00:32:25","21.559"
"00:32:26","21.556"
"00:32:27","21.556"
"00:32:28","21.563"
"00:32:29","21.556"
"00:32:30","21.567"
"00:32:31","21.560"
"00:32:32","21.560"
"00:32:33","21.560"
"00:32:34","21.560"
"00:32:35","21.556"
"00:32:36","21.552"
"00:32:37","21.560"
"00:32:38","21.564"
"00:32:39","21.560"
"00:32:40","21.564"
"00:32:41","21.553"
"00:32:42","21.556"
"00:32:43","21.556"
"00:32:44","21.553"
"00:32:45","21.560"
"00:32:46","21.556"
"00:32:47","21.556"
"00:32:48","21.571"
"00:32:49","21.571"
"00:32:50","21.560"
"00:32:51","21.564"
"00:32:52","21.564"
"00:32:53","21.545"
"00:32:54","21.553"
"00:32:55","21.553"
"00:32:56","21.564"
"00:32:57","21.560"
"00:32:58","21.556"
"00:32:59","21.564"
"00:33:00","21.571"
"00:33:01","21.568"
"00:33:02","21.560"
"00:33:03","21.557"
"00:33:04","21.557"
"00:33:05","21.557"
"00:33:06","21.553"
"00:33:07","21.557"
"00:33:08","21.564"
"00:33:09","21.560"
"00:33:10","21.564"
"00:33:11","21.557"
"00:33:12","21.553"
"00:33:13","21.553"
"00:33:14","21.553"
"00:33:15","21.560"
"00:33:16","21.546"
"00:33:17","21.553"
"00:33:18","21.564"
"00:33:19","21.553"
"00:33:20","21.553"
"00:33:21","21.560"
"00:33:22","21.564"
"00:33:23","21.557"
"00:33:24","21.568"
"00:33:25","21.553"
"00:33:26","21.564"
"00:33:27","21.557"
"00:33:28","21.561"
"00:33:29","21.553"
"00:33:30","21.557"
"00:33:31","21.553"
"00:33:32","21.546"
"00:33:33","21.561"
"00:33:34","21.568"
"00:33:35","21.561"
"00:33:36","21.554"
"00:33:37","21.550"
"00:33:38","21.550"
"00:33:39","21.561"
"00:33:40","21.561"
"00:33:41","21.550"
"00:33:42","21.561"
"00:33:43","21.554"
"00:33:44","21.554"
"00:33:45","21.554"
"00:33:46","21.558"
"00:33:47","21.573"
"00:33:48","21.565"
"00:33:49","21.562"
"00:33:50","21.565"
"00:33:51","21.558"
"00:33:52","21.558"
"00:33:53","21.558"
"00:33:54","21.562"
"00:33:55","21.558"
"00:33:56","21.551"
"00:33:57","21.562"
"00:33:58","21.569"
"00:33:59","21.562"
"00:34:00","21.569"
"00:34:01","21.566"
"00:34:02","21.562"
"00:34:03","21.555"
"00:34:04","21.566"
"00:34:05","21.555"
"00:34:06","21.559"
"00:34:07","21.562"
"00:34:08","21.551"
"00:34:09","21.548"
"00:34:10","21.555"
"00:34:11","21.551"
"00:34:12","21.548"
"00:34:13","21.551"
"00:34:14","21.562"
"00:34:15","21.566"
"00:34:16","21.566"
"00:34:17","21.566"
"00:34:18","21.559"
"00:34:19","21.562"
"00:34:20","21.562"
"00:34:21","21.562"
"00:34:22","21.566"
"00:34:23","21.562"
"00:34:24","21.559"
"00:34:25","21.570"
"00:34:26","21.570"
"00:34:27","21.566"
"00:34:28","21.566"
"00:34:29","21.566"
"00:34:30","21.559"
"00:34:31","21.563"
"00:34:32","21.570"
"00:34:33","21.559"
"00:34:34","21.570"
"00:34:35","21.559"
"00:34:36","21.566"
"00:34:37","21.563"
"00:34:38","21.570"
"00:34:39","21.570"
"00:34:40","21.570"
"00:34:41","21.566"
"00:34:42","21.563"
"00:34:43","21.574"
"00:34:44","21.567"
"00:34:45","21.559"
"00:34:46","21.570"
"00:34:47","21.567"
"00:34:48","21.563"
"00:34:49","21.556"
"00:34:50","21.563"
"00:34:51","21.556"
"00:34:52","21.563"
"00:34:53","21.559"
"00:34:54","21.559"
"00:34:55","21.567"
"00:34:56","21.556"
"00:34:57","21.559"
"00:34:58","21.559"
"00:34:59","21.563"
"00:35:00","21.563"
"00:35:01","21.567"
"00:35:02","21.560"
"00:35:03","21.571"
"00:35:04","21.560"
"00:35:05","21.556"
"00:35:06","21.549"
"00:35:07","21.556"
"00:35:08","21.560"
"00:35:09","21.556"
"00:35:10","21.552"
"00:35:11","21.556"
"00:35:12","21.549"
"00:35:13","21.567"
"00:35:14","21.553"
"00:35:15","21.560"
"00:35:16","21.567"
"00:35:17","21.564"
"00:35:18","21.560"
"00:35:19","21.556"
"00:35:20","21.553"
"00:35:21","21.564"
"00:35:22","21.549"
"00:35:23","21.553"
"00:35:24","21.549"
"00:35:25","21.556"
"00:35:26","21.564"
"00:35:27","21.575"
"00:35:28","21.564"
"00:35:29","21.564"
"00:35:30","21.571"
"00:35:31","21.568"
"00:35:32","21.571"
"00:35:33","21.571"
"00:35:34","21.571"
"00:35:35","21.575"
"00:35:36","21.586"
"00:35:37","21.575"
"00:35:38","21.575"
"00:35:39","21.575"
"00:35:40","21.568"
"00:35:41","21.564"
"00:35:42","21.561"
"00:35:43","21.568"
"00:35:44","21.557"
"00:35:45","21.557"
"00:35:46","21.568"
"00:35:47","21.561"
"00:35:48","21.561"
"00:35:49","21.568"
"00:35:50","21.565"
"00:35:51","21.576"
"00:35:52","21.561"
"00:35:53","21.568"
"00:35:54","21.565"
"00:35:55","21.558"
"00:35:56","21.565"
"00:35:57","21.572"
"00:35:58","21.565"
"00:35:59","21.565"
"00:36:00","21.561"
"00:36:01","21.565"
"00:36:02","21.550"
"00:36:03","21.565"
"00:36:04","21.554"
"00:36:05","21.558"
"00:36:06","21.565"
"00:36:07","21.558"
"00:36:08","21.558"
"00:36:09","21.551"
"00:36:10","21.558"
"00:36:11","21.554"
"00:36:12","21.569"
"00:36:13","21.573"
"00:36:14","21.569"
"00:36:15","21.569"
"00:36:16","21.566"
"00:36:17","21.562"
"00:36:18","21.562"
"00:36:19","21.558"
"00:36:20","21.558"
"00:36:21","21.566"
"00:36:22","21.559"
"00:36:23","21.562"
"00:36:24","21.559"
"00:36:25","21.562"
"00:36:26","21.566"
"00:36:27","21.562"
"00:36:28","21.559"
"00:36:29","21.562"
"00:36:30","21.570"
"00:36:31","21.562"
"00:36:32","21.570"
"00:36:33","21.570"
"00:36:34","21.570"
"00:36:35","21.563"
"00:36:36","21.570"
"00:36:37","21.555"
"00:36:38","21.559"
"00:36:39","21.552"
"00:36:40","21.556"
"00:36:41","21.567"
"00:36:42","21.563"
"00:36:43","21.570"
"00:36:44","21.567"
"00:36:45","21.578"
"00:36:46","21.567"
"00:36:47","21.563"
"00:36:48","21.571"
"00:36:49","21.571"
"00:36:50","21.560"
"00:36:51","21.571"
"00:36:52","21.571"
"00:36:53","21.560"
"00:36:54","21.556"
"00:36:55","21.556"
"00:36:56","21.567"
"00:36:57","21.571"
"00:36:58","21.571"
"00:36:59","21.567"
"00:37:00","21.567"
"00:37:01","21.564"
"00:37:02","21.575"
"00:37:03","21.582"
"00:37:04","21.571"
"00:37:05","21.564"
"00:37:06","21.572"
"00:37:07","21.568"
"00:37:08","21.564"
"00:37:09","21.561"
"00:37:10","21.553"
"00:37:11","21.568"
"00:37:12","21.583"
"00:37:13","21.568"
"00:37:14","21.568"
"00:37:15","21.579"
"00:37:16","21.572"
"00:37:17","21.568"
"00:37:18","21.568"
"00:37:19","21.579"
"00:37:20","21.568"
"00:37:21","21.565"
"00:37:22","21.568"
"00:37:23","21.568"
"00:37:24","21.565"
"00:37:25","21.565"
"00:37:26","21.572"
"00:37:27","21.565"
"00:37:28","21.580"
